x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
5,2,0,2,7,NA,53,NA,1.3,1,6,5,0,0.08333,0,0,0,NA,0
5,2,0,NA,NA,41,53,NA,1.385,1,6,5,0,0,0,0,0,0,0
5,2,1,NA,7,NA,53,NA,1.24,1,7,5,0,0,0,0,NA,NA,0
5,2,1,2,7,NA,NA,NA,1.24,1,3,5,0,0,0,0,0,0,0
5,NA,1,2,NA,41,NA,0.124,1.24,1,3,5,0,0,0,0,NA,NA,0
5,2,1,NA,NA,41,53,0.124,NA,1,3,NA,0,0,0,0,NA,0,0
5,2,1,2,NA,41,53,0.124,1.24,1,3,5,0,0,0,0,NA,NA,0
5,NA,1,2,7,41,NA,0.124,1.24,1,6,5,0,0,0,0,NA,NA,0
5,2,1,2,7,41,NA,0.124,1.24,1,3,5,0,0,0,0,NA,0,0
5,2,NA,2,NA,41,NA,1,1.17,1,15,5,0,0.08333,0,0,0,0,0
5,2,1,2,NA,41,53,1,NA,1,15,5,0,0.08333,0,0,NA,NA,0
5,NA,0,2,7,NA,53,NA,1.17,1,13,5,0,0.08333,0,0,0,NA,0
5,2,NA,NA,NA,41,53,NA,NA,1,12,5,0,0.08333,0,0,0,0,0
21,2,0,12,NA,49,52,0.228,NA,1,6,4,0.58333,0,0,0,NA,NA,0
21,2,0,12,3,49,NA,0.228,1,1,6,4,0.58333,0,0,0,NA,0,0
21,NA,1,12,NA,NA,NA,NA,1.079,NA,6,4,0.58333,0,0,0,NA,0,0
21,2,0,12,3,NA,52,NA,1,NA,6,4,0.5,0.08333,0,0,NA,0,0
21,NA,0,12,NA,NA,52,0.232,1.082,1,6,4,0.5,0.08333,0,0,0,NA,0
21,2,1,12,NA,49,52,NA,NA,1,12,4,0.5,0.08333,0,0,NA,0,0
21,2,NA,12,3,49,NA,0.234,NA,1,12,4,0.5,0.08333,0,0,NA,NA,0
27,2,0,2,3,58,52,1,1.18,1,6,4,0,0.08333,0,0,NA,0,0
18,2,NA,2,3,NA,51,1,1,1,6,4,0.41667,0,0,0,0,0,0
11,2,0,12,NA,39,NA,0.025,1,NA,3,4,0.16667,0.08333,0,0,0,0,0
11,NA,0,12,1,39,50,0.025,1,0,3,4,0.16667,0.08333,0,0,0,NA,0
11,2,NA,NA,1,39,NA,0.025,1,0,3,4,0.16667,0.08333,0,0,0,0,0
11,2,NA,12,1,39,50,0.025,1,0,3,4,0.16667,0.08333,0,0,NA,NA,0
11,NA,0,12,NA,39,50,NA,NA,0,3,4,0.16667,0.08333,0,0,0,NA,0
11,2,1,12,1,39,50,0.025,1,0,3,4,0.25,0,0,0,0,NA,0
11,2,1,12,1,39,50,NA,NA,0,3,4,0.25,0,0,0,NA,NA,0
11,2,1,12,1,39,50,NA,1,0,3,4,0.25,0,0,0,0,NA,0
11,2,1,12,NA,NA,NA,NA,1,0,3,4,0.25,0,0,0,NA,NA,0
11,2,0,12,1,39,50,0.025,1,0,3,4,0.25,0,0,0,0,0,0
11,2,NA,NA,NA,39,NA,NA,1,0,3,4,0.25,0,0,0,NA,0,0
11,NA,0,12,1,NA,50,0.025,NA,NA,3,4,0.25,0,0,0,NA,NA,0
11,2,0,12,NA,NA,NA,NA,1,0,3,4,0.25,0,0,0,0,NA,0
11,2,0,NA,1,39,50,NA,NA,0,3,4,0.25,0,0,0,NA,0,0
11,2,NA,NA,1,39,50,NA,1,0,3,4,0.25,0,0,0,NA,0,0
11,NA,1,12,1,39,50,0.025,1,0,3,NA,0.25,0,0,0,0,NA,0
11,2,1,12,1,39,NA,0.025,1,NA,3,4,0.25,0,0,0,NA,0,0
11,2,1,NA,1,NA,NA,0.025,NA,0,3,4,0.25,0,0,0,NA,0,0
11,2,0,12,NA,NA,NA,0.025,1,NA,3,4,0.25,0,0,0,0,NA,0
6,2,0,3,1,36,50,0.251,1,1,6,4,0.41667,0,0,0,NA,0,0
6,2,NA,3,1,36,50,0.251,1,1,6,4,0.33333,0.08333,0,0,NA,0,0
6,2,0,NA,1,36,NA,NA,1,1,6,4,0.33333,0.08333,0,0,NA,0,0
4,2,NA,3,1,NA,50,1,NA,1,13,4,0.16667,0.08333,0,0,NA,NA,0
32,2,NA,NA,NA,NA,50,0.029,1,1,5,4,0,0.08333,0,0,NA,NA,0
32,2,NA,NA,NA,55,NA,0.029,1,1,5,4,0,0.08333,0,0,0,NA,0
32,2,0,2,1,NA,50,0.029,1,1,6,4,0,0,0,0,0,0,0
32,2,0,2,1,NA,50,0.029,1,1,6,8,0,0,0,0,0,0,0
32,2,0,NA,NA,NA,50,0.029,1,1,6,4,0,0,0,0,NA,0,0
32,NA,0,NA,NA,55,NA,NA,1,1,5,4,0,0,0,0,NA,NA,0
6,2,NA,NA,1,NA,50,0.04,1.5,NA,6,5,0.08333,0.08333,0,0,NA,NA,0
6,2,NA,2,NA,NA,NA,0.082,NA,1,6,5,0.16667,0,0,0,NA,0,0
32,NA,NA,NA,NA,NA,50,NA,1.301,1,6,5,0,0.08333,0,0,NA,0,0
32,NA,1,NA,NA,NA,50,NA,NA,1,5,8,0,0.08333,0,0,NA,0,0
32,2,1,NA,1,55,50,NA,1.3,1,5,5,0,0.08333,0,0,NA,0,0
32,2,1,2,1,55,NA,0.029,1.3,NA,5,5,0,0,0,0,NA,0,0
18,2,1,NA,NA,NA,50,NA,1.35,1,3,4,0.5,0,0,0,0,0,0
13,2,NA,NA,1,36,50,0.294,1.159,1,60,4,0.08333,0.41667,0,0,0,NA,0
13,2,1,2,1,NA,50,NA,1.159,1,60,4,0.08333,0.41667,0,0,0,0,0
4,2,NA,NA,NA,40,NA,NA,1,1,12,4,0.16667,0.08333,0,0,0,0,0
4,2,NA,NA,1,40,NA,NA,1.066,1,12,4,0.16667,0.08333,0,0,NA,0,0
13,2,1,2,1,36,NA,NA,1.159,NA,60,4,0.08333,0.41667,0,0,NA,0,1
13,2,1,NA,NA,NA,50,NA,1.159,1,60,4,0.08333,0.41667,0,0,0,0,1
24,2,0,3,2,47,40,0.227,1,1,6,4,0.41667,0.08333,0,0,0,0,0
24,2,0,3,2,NA,NA,NA,1,1,6,4,0.41667,0.08333,0,0,NA,0,0
24,NA,0,3,2,47,40,NA,1,1,6,4,0.41667,0.08333,0,0,NA,NA,0
24,NA,1,3,NA,47,40,NA,1,1,6,4,0.5,0,0,0,NA,0,0
24,2,1,NA,NA,47,40,0.227,1,1,6,4,0.5,0,0,0,NA,0,0
24,2,NA,3,2,47,40,NA,1,1,6,4,0.5,0,0,0,0,NA,0
12,2,NA,2,NA,47,NA,0.211,1,1,6,NA,0.41667,0.08333,0,0,NA,0,0
12,2,0,2,NA,47,40,0.211,1,1,6,4,0.5,0,0,0,NA,NA,0
26,2,0,2,2,NA,40,0.5,NA,1,6,4,0.5,0,0,0,0,0,0
26,2,0,2,2,NA,NA,0.5,1,1,6,4,0.5,0,0,0,NA,0,0
26,2,0,NA,2,48,40,0.5,NA,1,6,4,0.5,0,0,0,0,0,0
26,2,0,2,NA,NA,40,NA,1,1,6,4,0.5,0,0,0,0,NA,0
26,2,0,2,2,48,40,0.5,1,1,6,4,0.5,0,0,0,NA,NA,0
26,2,NA,2,NA,48,NA,0.5,NA,1,6,4,0.5,0,0,0,0,NA,0
26,2,NA,2,2,48,NA,NA,1,1,6,4,0.41667,0.08333,0,0,0,NA,0
26,NA,0,2,NA,48,40,0.5,1,1,6,4,0.41667,0.08333,0,0,0,0,0
26,NA,0,NA,NA,NA,NA,0.5,NA,1,6,4,0.41667,0.08333,0,0,0,0,0
26,NA,0,2,2,48,40,NA,1,1,6,4,0.41667,0.08333,0,0,0,0,0
26,2,0,NA,2,NA,40,0.5,1,1,6,4,0.41667,0.08333,0,0,0,NA,0
26,2,0,2,2,NA,40,NA,1,1,6,4,0.41667,0.08333,0,0,NA,0,0
26,2,NA,NA,2,48,NA,NA,1,1,6,4,0.41667,0.08333,0,0,NA,NA,0
44,NA,0,12,3,NA,NA,0.088,1,1,5,4,0,0.08333,0,0,NA,0,0
44,2,NA,12,3,30,38,0.088,1,1,5,4,0,0.08333,0,0,0,NA,0
44,2,NA,12,3,30,NA,NA,1,1,5,8,0,0.08333,0,0,NA,NA,0
44,2,0,12,3,30,38,0.088,1,1,5,8,0,0.08333,0,0,NA,NA,0
44,NA,0,12,3,30,38,NA,1,1,5,8,0,0.08333,0,0,NA,NA,0
44,NA,0,NA,NA,30,NA,NA,1,1,6,8,0,0.08333,0,0,NA,NA,0
44,2,0,12,NA,NA,38,0.088,1,1,6,8,0,0,0,0,0,0,0
44,2,1,NA,3,30,38,0.088,1,1,6,8,0,0,0,0,NA,NA,0
44,2,1,12,3,NA,38,NA,1,1,6,8,0,0,0,0,0,0,0
44,NA,1,12,3,30,NA,0.088,1,1,6,4,0,0,0,0,0,0,0
44,2,1,12,3,30,NA,0.088,NA,1,6,8,0,0,0,0,NA,0,0
44,NA,NA,12,NA,30,NA,NA,1.031,1,3,8,0,0,0,0,NA,NA,0
44,2,NA,12,3,30,NA,NA,NA,1,5,5,0,0,0,0,NA,0,0
44,2,0,NA,3,NA,NA,NA,1.003,1,2,5,0,0,0,0,0,0,0
33,2,0,NA,4,16,NA,0.181,1.023,1,2,4,0,0,0,0,NA,0,0
33,NA,0,2,NA,NA,NA,0.181,1,1,3,4,0,0,0,0,NA,NA,0
33,2,0,2,4,16,NA,NA,1,NA,2,4,0,0,0,0,NA,0,0
33,2,NA,2,4,NA,NA,0.181,1.17,NA,61,5,0,0.41667,0,0,NA,0,0
33,2,NA,NA,NA,16,38,0.181,NA,1,51,5,0,0.41667,0,0,0,0,0
33,2,1,2,4,16,38,NA,NA,1,9,NA,0,0.08333,0,0,NA,0,0
28,NA,1,4,2,47,37,0.029,1,1,10,4,0,0.08333,0,0,0,0,0
28,2,0,2,2,47,NA,0.029,1,NA,9,4,0,0.08333,0,0,0,0,0
28,2,NA,2,NA,47,NA,0.046,NA,1,12,8,0,0.08333,0,0,NA,0,0
28,2,0,NA,NA,NA,37,NA,1,1,6,4,0,0.08333,0,0,NA,NA,0
28,2,0,NA,NA,NA,NA,0.029,NA,1,3,4,0,0.08333,0,0,NA,NA,0
28,2,NA,NA,NA,47,37,0.029,1,1,3,4,0,0.08333,0,0,NA,NA,0
28,2,0,2,2,NA,NA,NA,1,1,3,4,0,0.08333,0,0,NA,NA,0
28,2,0,2,NA,47,37,0.029,1,1,3,4,0,0.08333,0,0,0,0,0
28,NA,0,NA,2,47,37,0.029,1,1,3,4,0,0.08333,0,0,0,NA,0
28,2,0,2,NA,47,NA,NA,1,1,3,4,0,0.08333,0,0,NA,NA,0
28,2,NA,2,2,47,NA,NA,1,1,3,4,0,0.08333,0,0,0,NA,0
28,NA,0,NA,2,NA,NA,0.029,1,1,6,4,0,0.08333,0,0,0,NA,0
28,2,0,2,2,47,37,NA,1,1,3,4,0,0,0,0,NA,NA,0
28,2,0,2,2,47,37,0.029,1,1,3,4,0,0,0,0,NA,0,0
28,2,0,2,NA,NA,37,0.029,NA,1,3,4,0,0,0,0,0,0,0
28,2,0,NA,2,47,37,0.029,1,1,3,4,0,0,0,0,0,NA,0
28,NA,0,2,2,47,37,0.029,1,1,3,4,0,0,0,0,NA,NA,0
28,2,0,NA,NA,47,37,NA,1.172,1,27,5,0,0.16667,0,0,0,0,0
28,2,0,2,NA,47,NA,NA,1.204,1,20,5,0,0.16667,0,0,0,0,0
28,NA,NA,2,NA,47,NA,NA,1.175,1,24,5,0,0.16667,0,0,NA,NA,0
28,2,0,NA,NA,NA,37,0.029,1.17,1,24,5,0,0.16667,0,0,NA,0,0
28,2,0,2,2,NA,NA,0.029,1.3,1,12,5,0,0.08333,0,0,NA,NA,0
28,2,0,2,2,47,NA,NA,1.3,1,12,5,0,0.08333,0,0,0,0,0
28,NA,0,NA,2,47,37,NA,1.304,1,12,5,0,0.08333,0,0,0,0,0
28,2,0,2,NA,47,37,NA,1.304,1,12,5,0,0.08333,0,0,0,0,0
28,NA,0,NA,NA,47,NA,0.029,1.173,1,6,5,0,0.08333,0,0,0,0,0
28,NA,0,2,2,47,37,NA,1.209,NA,3,5,0,0.08333,0,0,0,0,0
28,2,0,2,2,47,37,NA,1.209,1,3,5,0,0.08333,0,0,NA,NA,0
28,NA,0,2,2,47,37,NA,1.209,1,3,NA,0,0.08333,0,0,NA,NA,0
28,NA,0,2,NA,47,37,0.029,1.209,1,3,5,0,0.08333,0,0,NA,0,0
28,2,NA,2,2,NA,NA,NA,1.17,1,6,5,0,0,0,0,NA,0,0
28,NA,0,2,2,NA,37,NA,1.171,NA,6,5,0,0,0,0,NA,0,0
28,2,NA,2,NA,47,NA,0.029,1.17,1,3,5,0,0,0,0,0,NA,0
28,NA,NA,2,NA,47,37,NA,1.17,1,3,5,0,0,0,0,0,0,0
28,2,0,NA,2,47,37,0.029,1.17,1,3,5,0,0,0,0,NA,NA,0
28,2,0,NA,2,47,37,NA,1.176,1,3,5,0,0,0,0,0,0,0
28,2,0,2,NA,NA,37,NA,NA,1,6,5,0,0,0,0,0,0,0
28,NA,0,2,2,NA,NA,0.029,1.173,1,3,5,0,0,0,0,0,0,0
28,2,0,2,NA,47,37,0.029,NA,1,3,5,0,0,0,0,0,NA,0
28,2,NA,2,2,NA,37,NA,1.194,1,3,5,0,0,0,0,NA,0,0
28,2,NA,2,2,47,NA,NA,NA,1,3,5,0,0,0,0,NA,0,0
28,2,0,2,NA,47,NA,NA,1.226,1,3,5,0,0,0,0,0,0,0
28,2,NA,2,2,47,NA,NA,1.186,1,3,5,0,0,0,0,0,0,0
28,2,0,NA,2,47,37,0.029,1.202,1,3,5,0,0,0,0,0,0,0
28,2,NA,2,NA,NA,37,NA,1.351,1,3,5,0,0,0,0,NA,0,0
28,2,NA,2,2,47,37,0.029,1.179,1,3,5,0,0,0,0,NA,NA,0
29,2,0,2,3,30,NA,NA,1,NA,6,4,0,0.08333,0,0,NA,0,0
29,2,0,NA,NA,30,35,NA,1,1,6,1,0,0.08333,0,0,NA,0,0
29,2,NA,NA,NA,30,35,0.181,1,1,5,1,0,0.08333,0,0,0,NA,0
29,2,0,2,3,NA,35,0.181,1,1,5,4,0,0.08333,0,0,0,NA,0
29,2,NA,2,NA,30,35,0.181,NA,1,5,4,0,0.08333,0,0,0,NA,0
29,2,NA,2,3,NA,35,0.181,NA,1,5,4,0,0.08333,0,0,0,NA,0
29,2,NA,2,NA,NA,35,0.181,1,NA,6,6,0,0.08333,0,0,0,NA,0
29,NA,NA,NA,3,NA,35,0.181,1,1,6,NA,0,0.08333,0,0,0,NA,0
29,NA,0,2,NA,30,35,NA,NA,1,6,4,0,0.08333,0,0,0,0,0
29,2,0,2,3,30,35,NA,1,1,6,6,0,0.08333,0,0,0,NA,0
29,2,0,NA,NA,30,35,NA,1,1,6,8,0,0.08333,0,0,NA,NA,0
29,2,NA,NA,3,30,35,0.181,NA,1,6,4,0,0.08333,0,0,NA,0,0
29,2,0,2,3,30,NA,0.181,1,1,6,8,0,0.08333,0,0,0,NA,0
29,2,0,NA,3,NA,35,0.181,NA,1,6,4,0,0.08333,0,0,NA,0,0
29,2,0,2,NA,30,35,NA,1,1,6,1,0,0.08333,0,0,0,0,0
29,2,0,2,NA,NA,35,0.181,1,1,6,1,0,0.08333,0,0,NA,NA,0
29,2,0,2,3,30,35,0.181,NA,1,6,4,0,0.08333,0,0,NA,NA,0
29,2,0,2,NA,NA,35,0.181,1,1,6,4,0,0.08333,0,0,NA,NA,0
29,2,0,NA,NA,NA,35,0.181,1,1,5,8,0,0.08333,0,0,NA,NA,0
29,2,NA,NA,3,NA,NA,NA,1,NA,6,4,0,0.08333,0,0,0,NA,0
29,NA,0,2,NA,30,35,0.181,1,1,4,8,0,0.08333,0,0,NA,NA,0
29,2,0,NA,3,NA,35,NA,1,1,6,4,0,0.08333,0,0,NA,NA,0
29,NA,0,2,3,30,35,NA,1,1,6,4,0,0,0,0,NA,0,0
29,2,NA,2,NA,30,35,0.181,1,1,6,4,0,0,0,0,0,NA,0
29,2,NA,2,NA,30,35,0.181,NA,NA,6,4,0,0,0,0,0,NA,0
29,2,0,2,3,30,35,0.181,1,1,6,4,0,0,0,0,0,0,0
29,2,NA,2,NA,30,NA,0.181,1,1,6,4,0,0,0,0,NA,NA,0
29,2,0,NA,3,NA,35,NA,1,1,6,NA,0,0,0,0,0,0,0
29,2,0,2,3,30,35,NA,1,1,6,6,0,0,0,0,0,NA,0
29,2,0,NA,3,30,35,0.181,1,1,6,6,0,0,0,0,0,NA,0
29,2,NA,2,3,30,35,0.181,1,1,6,NA,0,0,0,0,NA,0,0
29,2,0,2,3,30,NA,0.181,1.003,1,6,8,0,0,0,0,0,0,0
29,2,0,2,3,30,35,0.181,1.003,1,6,8,0,0,0,0,NA,NA,0
29,2,0,NA,3,NA,35,0.181,NA,1,6,4,0,0,0,0,NA,NA,0
29,NA,0,NA,NA,30,NA,NA,1,1,6,1,0,0,0,0,NA,0,0
29,2,0,2,3,30,35,0.181,1,1,5,4,0,0,0,0,NA,NA,0
29,2,0,NA,NA,30,35,NA,1,1,5,4,0,0,0,0,NA,0,0
29,2,0,2,3,30,35,0.181,1,1,5,8,0,0,0,0,NA,NA,0
29,NA,NA,2,3,NA,NA,NA,1,1,6,8,0,0,0,0,0,NA,0
29,2,0,2,3,30,NA,0.181,NA,1,6,4,0,0,0,0,0,NA,0
29,2,0,2,3,30,NA,0.181,1,1,6,4,0,0,0,0,NA,0,0
29,2,0,NA,3,NA,35,0.181,1,1,6,4,0,0,0,0,0,NA,0
29,2,NA,2,3,30,NA,0.181,1,1,6,4,0,0,0,0,NA,0,0
29,NA,NA,2,3,NA,NA,0.181,1,1,6,4,0,0,0,0,NA,NA,0
29,2,NA,NA,3,30,NA,0.181,1.015,1,2,8,0,0,0,0,0,NA,0
29,2,0,2,3,30,NA,NA,1,1,2,5,0,0,0,0,NA,NA,0
11,NA,0,2,NA,23,30,NA,1,1,6,4,0.5,0,0,0,NA,0,0
11,2,0,NA,NA,23,NA,NA,1,NA,6,NA,0.41667,0.08333,0,0,NA,NA,0
11,NA,0,NA,NA,23,NA,0.273,1,1,6,1,0.41667,0.08333,0,0,0,0,0
11,2,NA,NA,NA,23,30,NA,1,1,6,1,0.41667,0.08333,0,0,NA,NA,0
11,2,0,2,2,23,30,0.275,1,1,6,1,0.5,0,0,0,0,0,0
11,2,NA,2,2,23,30,NA,1,1,6,1,0.5,0,0,0,0,NA,0
13,NA,0,NA,3,NA,27,NA,1,1,6,1,0,0,0,0,0,0,0
16,2,0,1,7,49,NA,0.154,1.024,1,12,8,0.41667,0.08333,0,0,0,0,0
16,2,NA,1,7,NA,20,NA,1.066,1,12,8,0.41667,0.08333,0,0,NA,0,0
16,2,NA,1,7,NA,20,0.154,1.024,1,12,8,0.41667,0.08333,0,0,NA,NA,0
16,2,NA,1,7,NA,NA,NA,NA,1,12,8,0.41667,0.08333,0,0,0,0,0
16,2,0,1,NA,49,20,NA,NA,1,6,8,0.41667,0.08333,0,0,NA,0,0
16,NA,0,NA,7,49,20,NA,1,1,6,8,0.41667,0.08333,0,0,0,NA,0
6,2,NA,NA,NA,19,19,0.23,1.3,1,4,5,0.16667,0.08333,0,0,0,0,0
6,2,0,2,NA,19,NA,0.23,1.3,1,4,5,0.16667,0.08333,0,0,0,0,0
6,2,NA,NA,1,NA,NA,NA,1.318,NA,6,5,0.16667,0.08333,0,0,0,NA,0
6,2,NA,2,1,NA,19,NA,1.444,1,5,5,0.16667,0.08333,0,0,0,0,0
6,2,0,NA,NA,NA,NA,NA,1.3,1,3,5,0.25,0,0,0,NA,0,0
6,NA,0,2,1,19,19,NA,1.5,1,6,5,0.16667,0.08333,0,0,0,0,0
6,2,NA,2,1,NA,NA,NA,1.3,1,4,NA,0.25,0,0,0,0,0,0
6,2,NA,2,1,NA,19,0.233,NA,1,5,5,0.25,0,0,0,0,NA,0
6,2,0,2,1,19,19,NA,NA,1,5,5,0.25,0,0,0,0,0,0
6,NA,0,2,NA,NA,NA,0.233,1.3,1,6,5,0.25,0,0,0,NA,0,0
16,2,0,NA,3,NA,13,0.081,1,1,6,NA,0.66667,0.08333,0,0,0,0,0
16,NA,0,12,3,47,NA,NA,1.065,1,6,4,0.66667,0.08333,0,0,0,0,0
16,2,NA,12,3,47,NA,0.081,1.065,1,6,4,0.66667,0.08333,0,0,0,0,0
16,2,0,12,NA,NA,NA,0.081,1.063,1,6,4,0.75,0,0,0,NA,NA,0
16,NA,0,NA,3,NA,NA,0.081,1,1,6,1,0.75,0,0,0,NA,0,0
37,2,NA,2,2,68,NA,NA,1,1,12,8,0,0.08333,1,1,NA,NA,0
37,2,0,2,NA,68,12,0.333,1.3,1,12,5,0,0.08333,1,1,NA,NA,0
37,2,NA,2,2,NA,12,NA,1.3,1,12,5,0,0.08333,1,1,0,0.039,0
37,2,0,2,2,68,12,0.333,1.462,1,12,5,0,0.08333,1,1,NA,NA,0
18,2,0,1,5,62,NA,1,1.3,NA,12,5,0,0.08333,0,0,0,NA,0
18,NA,0,1,NA,NA,10,1,1.3,1,6,5,0,0.08333,0,0,0,NA,0
18,2,NA,1,5,NA,10,1,NA,1,6,5,0,0,0,0,0,0,0
18,NA,NA,NA,5,NA,10,NA,NA,1,12,5,0,0.08333,0,0,0,NA,0
18,NA,0,NA,NA,NA,10,1,1.313,1,6,5,0,0.08333,0,0,NA,NA,0
18,2,0,NA,NA,NA,10,1,1.313,1,6,NA,0,0,0,0,NA,NA,0
30,2,0,NA,NA,61,9,NA,1,NA,6,4,0.41667,0.08333,0,0,0,0,0
30,NA,NA,2,4,61,9,NA,1,1,6,4,0.41667,0.08333,0,0,0,NA,0
30,NA,NA,2,NA,61,NA,0.386,NA,1,6,4,0.41667,0.08333,0,0,0,NA,0
30,2,0,NA,4,NA,9,NA,1,1,6,4,0.41667,0.08333,0,0,NA,NA,0
30,2,0,2,NA,61,NA,0.386,1,1,6,4,0.41667,0.08333,0,0,0,NA,0
30,2,NA,2,NA,NA,9,NA,1,1,6,4,0.41667,0.08333,0,0,NA,0,0
30,NA,NA,2,4,61,NA,NA,1,1,6,4,0.41667,0.08333,0,0,0,0,0
30,NA,0,NA,4,61,NA,0.386,1,1,6,4,0.41667,0.08333,0,0,NA,NA,0
30,2,0,2,4,NA,9,0.386,1.215,1,6,5,0.41667,0.08333,0,0,0,0,0
30,NA,0,2,NA,NA,9,NA,1.281,1,6,5,0.41667,0.08333,0,0,0,0,0
30,2,0,2,4,NA,9,0.386,1.285,1,6,5,0.41667,0.08333,0,0,0,NA,0
30,NA,0,2,4,NA,NA,0.386,NA,1,6,5,0.41667,0.08333,0,0,0,0,0
31,2,0,NA,NA,NA,3,NA,1,1,12,4,0.75,0.08333,0,0,0,NA,1
31,2,0,2,NA,38,NA,1,1,1,12,4,0.75,0.08333,0,0,NA,NA,1
31,NA,NA,NA,3,38,NA,1,1,NA,12,4,0.75,0.08333,0,0,0,0,1
31,NA,0,NA,NA,NA,NA,1,1,1,12,4,0.75,0.08333,0,0,NA,NA,1
31,2,NA,NA,3,38,3,NA,1,1,12,4,0.75,0.08333,0,0,0,NA,1
13,3,0,2,1,NA,1,1,3.438,1,114,NA,0.08333,0.75,1,1,NA,NA,0
41,2,0,1,2,NA,NA,0.036,1,1,6,4,0,0.08333,1,1,NA,0.009,0
41,2,NA,1,2,NA,NA,NA,1,1,6,4,0,0.08333,1,1,NA,NA,0
41,2,0,NA,NA,48,1,0.036,1,1,6,4,0,0.08333,1,1,0.006,NA,0
41,2,0,1,NA,NA,1,NA,1,1,6,4,0,0.08333,1,1,0.006,NA,0
41,2,0,1,NA,48,NA,NA,1,1,6,4,0,0.08333,1,1,0.006,NA,0
41,NA,0,NA,2,NA,NA,NA,1,1,6,4,0,0.08333,1,1,0.006,NA,0
41,2,0,1,NA,48,NA,0.036,1,1,6,4,0,0.08333,1,1,NA,0.009,0
41,2,0,1,NA,48,NA,NA,1,1,6,NA,0,0.08333,1,1,NA,0.009,0
41,2,0,1,NA,48,1,0.036,1,1,6,4,0,0.08333,1,1,0.006,0.009,0
41,2,0,1,2,48,NA,NA,1,1,6,4,0,0.08333,1,1,NA,0.009,0
41,2,NA,1,NA,NA,1,NA,1,1,6,NA,0,0.08333,1,1,NA,0.009,0
41,2,0,1,2,NA,1,NA,1,1,6,NA,0,0.08333,1,1,NA,0.009,0
41,NA,0,NA,2,NA,NA,0.036,1,1,6,4,0,0.08333,1,1,NA,0.009,0
41,2,NA,1,2,NA,NA,NA,1,1,6,4,0,0.08333,1,1,0.006,0.009,0
41,2,NA,NA,2,48,NA,NA,1,1,6,4,0,0.08333,1,1,0.006,NA,0
41,NA,0,NA,NA,NA,1,NA,1,1,6,4,0,0.08333,1,1,0.006,0.009,0
41,2,0,1,2,48,1,0.036,1,NA,6,4,0,0.08333,1,1,NA,NA,0
41,2,0,NA,2,48,1,NA,NA,NA,6,4,0,0.08333,1,1,0.006,NA,0
41,2,0,1,NA,48,NA,NA,1,1,6,4,0,0.08333,1,1,0.006,NA,0
41,2,0,NA,2,48,1,0.036,1,1,6,4,0,0.08333,1,1,0.006,0.009,0
41,2,0,1,NA,48,NA,NA,1,1,6,4,0,0.08333,1,1,NA,0.009,0
41,2,0,1,2,NA,NA,0.036,NA,1,6,4,0,0.08333,1,1,NA,0.009,0
41,2,0,NA,2,48,1,0.036,1,1,6,4,0,0.08333,1,1,NA,NA,0
41,2,NA,1,NA,48,NA,0.036,NA,1,6,4,0,0.08333,1,1,0.006,0.009,0
41,2,0,NA,2,48,NA,0.036,1,1,6,4,0,0.08333,1,1,NA,0.009,0
41,2,0,1,NA,48,1,0.036,1,1,6,4,0,0.08333,1,1,0.006,NA,0
41,2,0,1,NA,NA,1,0.036,1,1,6,4,0,0.08333,1,1,0.006,NA,0
41,NA,0,NA,2,48,1,NA,1,1,6,4,0,0.08333,1,1,0.006,NA,0
41,2,0,1,NA,NA,1,0.036,1,1,6,4,0,0.08333,1,1,NA,NA,0
41,2,0,1,NA,NA,1,0.036,1,1,6,4,0,0.08333,1,1,NA,NA,0
41,2,0,1,2,NA,NA,0.036,1,1,6,4,0,0.08333,1,1,NA,NA,0
41,NA,NA,1,2,48,NA,0.036,1,1,6,4,0,0.08333,1,1,0.006,NA,0
41,2,NA,NA,NA,NA,NA,NA,1,1,6,4,0,0,1,1,NA,NA,0
41,NA,NA,1,2,48,NA,NA,NA,1,6,NA,0,0,1,1,NA,0.009,0
41,2,0,1,2,NA,NA,0.036,1,1,6,4,0,0,1,1,0.006,0.009,0
41,2,0,1,2,NA,NA,0.036,1,1,6,4,0,0,1,1,0.006,0.009,0
41,2,0,1,NA,NA,1,NA,1,1,6,4,0,0,1,1,NA,NA,0
41,NA,0,NA,NA,48,1,0.036,1,NA,6,4,0,0,1,1,NA,0.009,0
41,2,0,1,2,48,1,NA,1,1,3,4,0,0,1,1,NA,NA,0
41,2,NA,1,NA,48,1,0.036,NA,1,2,4,0,0,1,1,0.006,0.009,0
41,2,0,1,2,48,NA,NA,1,1,2,4,0,0,1,1,NA,NA,0
41,NA,0,1,2,NA,NA,0.036,1,1,2,4,0,0,1,1,NA,0.009,0
41,NA,NA,1,NA,NA,1,0.036,1,NA,2,4,0,0,1,1,0.006,0.009,0
41,2,NA,1,NA,NA,NA,NA,1,1,0,4,0,0,1,1,0.006,0.009,0
8,3,0,2,2,NA,NA,0.998,3.736,0,48,4,0,0.33333,1,1,0,0.911,0
17,NA,NA,2,1,45,0,NA,1.06,1,6,4,0.16667,0.08333,0,0,0,0,0
17,NA,NA,2,1,NA,0,0.056,1.125,1,1,8,0.25,0,0,0,NA,0,0
